[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 69, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 69, 80, 0, 0, 0, 0, 0, 0]
[0, 3, 69, 80, 0, 0, 0, 0, 0, 0]
[0, 3, 69, 80, 0, 0, 0, 0, 0, 0]
[0, 3, 69, 80, 0, 0, 0, 0, 0, 0]
[0, 69, 69, 80, 0, 0, 0, 0, 0, 0]
[0, 69, 69, 69, 0, 0, 0, 0, 0, 0]
[0, 69, 69, 69, 69, 0, 0, 0, 0, 0]
[0, 69, 69, 69, 69, 69, 0, 0, 0, 0]
[0, 69, 69, 69, 69, 69, 69, 0, 0, 0]
[0, 69, 69, 69, 69, 69, 69, 69, 0, 0]
[0, 69, 69, 69, 69, 69, 69, 69, 666, 0]
[0, 69, 69, 69, 69, 69, 69, 69, 23, 0]
